Wavelength (um),Transmission (%)
0.2,0.0
0.2038038038038038,7.620678831679249
0.2076076076076076,15.952964333259738
0.21141141141141143,24.770998783324647
0.21521521521521522,33.8489244604569
0.21901901901901902,42.96088364323969
0.2228228228228228,51.88101861025594
0.22662662662662664,60.38347164008883
0.23043043043043043,68.24238501132129
0.23423423423423423,75.23190100253652
0.23803803803803805,81.12616189231746
0.24184184184184185,85.69930995924716
0.24564564564564562,88.72548748190877
0.24944944944944944,89.97883673888525
0.25325325325325326,89.99992979837515
0.25705705705705706,89.99967054569379
0.26086086086086085,89.99922176668602
0.26466466466466465,89.99858500196912
0.26846846846846845,89.9977617921603
0.2722722722722723,89.9967536778768
0.2760760760760761,89.99556219973584
0.2798798798798799,89.99418889835466
0.2836836836836837,89.9926353143505
0.2874874874874875,89.99090298834057
0.2912912912912913,89.98899346094211
0.2950950950950951,89.98690827277235
0.29889889889889887,89.98464896444852
0.3027027027027027,89.98221707658787
0.3065065065065065,89.97961414980762
0.31031031031031037,89.97684172472499
0.3141141141141141,89.97390134195722
0.3179179179179179,89.97079454212154
0.32172172172172175,89.96752286583518
0.3255255255255255,89.96408785371538
0.3293293293293293,89.96049104637936
0.33313313313313314,89.95673398444438
0.33693693693693694,89.95281820852763
0.3407407407407408,89.94874525924635
0.3445445445445446,89.9445166772178
0.3483483483483483,89.94013400305919
0.3521521521521522,89.93559877738775
0.3559559559559559,89.93091254082071
0.3597597597597597,89.92607683397532
0.36356356356356356,89.92109319746878
0.36736736736736736,89.91596317191835
0.37117117117117115,89.91068829794125
0.374974974974975,89.90527011615471
0.3787787787787788,89.89971016717597
0.3825825825825826,89.89400999162226
0.3863863863863864,89.88817113011079
0.39019019019019013,89.88219512325881
0.393993993993994,89.87608351168358
0.3977977977977978,89.86983783600225
0.4016016016016016,89.86345963683213
0.40540540540540543,89.85695045479042
0.4092092092092092,89.85031183049436
0.4130130130130131,89.84354530456118
0.4168168168168168,89.8366524176081
0.4206206206206206,89.82963471025235
0.4244244244244244,89.8224937231112
0.4282282282282282,89.8152309968018
0.432032032032032,89.80784807194148
0.43583583583583585,89.8003464891474
0.43963963963963965,89.79272778903682
0.4434434434434435,89.78499351222699
0.4472472472472473,89.7771451993351
0.45105105105105103,89.7691843909784
0.4548548548548549,89.76111262777411
0.4586586586586587,89.75293145033949
0.4624624624624624,89.74464239929173
0.46626626626626627,89.73624701524811
0.47007007007007007,89.72774683882584
0.47387387387387386,89.71914341064213
0.47767767767767766,89.71043827131425
0.48148148148148145,89.7016329614594
0.4852852852852853,89.69272902169482
0.4890890890890891,89.68372799263774
0.4928928928928929,89.6746314149054
0.4966966966966967,89.66544082911503
0.5005005005005005,89.65615777588387
0.5043043043043043,89.64678379582912
0.5081081081081081,89.63732042956802
0.5119119119119119,89.62776921771784
0.5157157157157157,89.61813170089577
0.5195195195195195,89.60840941971905
0.5233233233233234,89.59860391480494
0.5271271271271271,89.58871672677061
0.5309309309309309,89.57874939623336
0.5347347347347348,89.56870346381038
0.5385385385385385,89.55858047011891
0.5423423423423424,89.5483819557762
0.5461461461461461,89.53810946139944
0.54994994994995,89.52776452760588
0.5537537537537537,89.51734869501279
0.5575575575575576,89.50686350423734
0.5613613613613613,89.49631049589681
0.5651651651651651,89.48569121060841
0.568968968968969,89.47500718898935
0.5727727727727728,89.4642599716569
0.5765765765765766,89.45345109922827
0.5803803803803803,89.44258211232072
0.5841841841841843,89.43165455155143
0.5879879879879879,89.42066995753768
0.5917917917917919,89.40962987089667
0.5955955955955956,89.39853583224564
0.5993993993993993,89.38738938220183
0.6032032032032032,89.37619206138247
0.607007007007007,89.36494541040477
0.6108108108108108,89.353650969886
0.6146146146146145,89.34231028044336
0.6184184184184185,89.33092488269408
0.6222222222222221,89.31949631725541
0.6260260260260261,89.30802612474457
0.6298298298298298,89.29651584577881
0.6336336336336337,89.28496702097533
0.6374374374374374,89.2733811909514
0.6412412412412413,89.2617598963242
0.6450450450450451,89.25010467771101
0.6488488488488487,89.23841707572903
0.6526526526526527,89.22669863099551
0.6564564564564564,89.21495088412767
0.6602602602602603,89.20317537574275
0.664064064064064,89.19137364645798
0.6678678678678679,89.17954723689058
0.6716716716716716,89.1676976876578
0.6754754754754755,89.15582653937686
0.6792792792792793,89.14393533266498
0.683083083083083,89.13202560813941
0.6868868868868869,89.1200989064174
0.6906906906906907,89.10815676811615
0.6944944944944946,89.09620073385287
0.6982982982982983,89.08423234424484
0.7021021021021021,89.07225313990926
0.705905905905906,89.06026466146338
0.7097097097097097,89.04826844952443
0.7135135135135136,89.03626604470963
0.7173173173173174,89.02425898763622
0.721121121121121,89.01224881892142
0.7249249249249249,89.00023707918247
0.7287287287287287,88.98822530903661
0.7325325325325325,88.97621504910106
0.7363363363363363,88.96420783999305
0.7401401401401402,88.95220522232981
0.7439439439439439,88.94020873672858
0.7477477477477478,88.92821992380661
0.7515515515515516,88.91624032418108
0.7553553553553553,88.90427147846925
0.7591591591591591,88.89231492728837
0.762962962962963,88.88037221125565
0.7667667667667668,88.86844487098831
0.7705705705705705,88.85653444710361
0.7743743743743744,88.84464248021877
0.7781781781781782,88.83277051095102
0.781981981981982,88.82092007991758
0.7857857857857858,88.8090927277357
0.7895895895895896,88.7972899950226
0.7933933933933933,88.78551342239551
0.7971971971971972,88.77376455047167
0.801001001001001,88.7620449198683
0.8048048048048048,88.75035607120265
0.8086086086086086,88.73869954509193
0.8124124124124125,88.72707688215338
0.8162162162162162,88.71548962300425
0.8200200200200201,88.70393930826174
0.8238238238238238,88.6924274785431
0.8276276276276275,88.68095567446555
0.8314314314314314,88.66952543664634
0.8352352352352352,88.65813830570268
0.8390390390390391,88.64679582225182
0.8428428428428428,88.63549952691098
0.8466466466466467,88.62425096029739
0.8504504504504505,88.61305166302827
0.8542542542542543,88.60190317572089
0.858058058058058,88.59080703899247
0.8618618618618619,88.5797647934602
0.8656656656656656,88.56877797974134
0.8694694694694695,88.55784813845314
0.8732732732732733,88.54697681021281
0.877077077077077,88.53616553563758
0.8808808808808809,88.52541585534468
0.8846846846846848,88.51472930995136
0.8884884884884884,88.50410744007485
0.8922922922922922,88.49355178633235
0.8960960960960961,88.4830638893411
0.8998998998998998,88.47264528971837
0.9037037037037037,88.46229752808136
0.9075075075075075,88.4520221450473
0.9113113113113114,88.44182068123342
0.9151151151151151,88.43169467725697
0.918918918918919,88.42164567373516
0.9227227227227227,88.41167521128524
0.9265265265265265,88.40178483052443
0.9303303303303303,88.39197607206997
0.9341341341341342,88.38225047653908
0.9379379379379379,88.372609584549
0.9417417417417417,88.36305493671695
0.9455455455455456,88.35358807366018
0.9493493493493493,88.3442105359959
0.9531531531531532,88.33492386434136
0.9569569569569569,88.32572959931379
0.9607607607607607,88.31662928153041
0.9645645645645645,88.30762445160846
0.9683683683683684,88.29871665016516
0.9721721721721722,88.28990741781776
0.975975975975976,88.28119829518347
0.9797797797797798,88.27259082287954
0.9835835835835837,88.26408654152318
0.9873873873873874,88.25568699173165
0.9911911911911911,88.24739371412215
0.994994994994995,88.23920824931196
0.9987987987987987,88.23113213791825
1.0026026026026025,88.22316692055828
1.0064064064064064,88.2153141378493
1.0102102102102102,88.20757533040852
1.0140140140140141,88.19995203885317
1.0178178178178179,88.19244580380048
1.0216216216216216,88.18505816586769
1.0254254254254254,88.17779066567203
1.029229229229229,88.17064484383073
1.033033033033033,88.16362224096103
1.036836836836837,88.15672439768014
1.0406406406406405,88.1499528546053
1.0444444444444443,88.14330915235377
1.0482482482482482,88.13679483154274
1.0520520520520522,88.13041143278946
1.055855855855856,88.12416049671117
1.0596596596596597,88.11804356392508
1.0634634634634634,88.11206217504844
1.0672672672672672,88.10621787069846
1.071071071071071,88.1005121914924
1.0748748748748749,88.09494667804748
1.0786786786786788,88.08952287098091
1.0824824824824826,88.08424231090996
1.0862862862862863,88.07910653845182
1.09009009009009,88.07411709422377
1.0938938938938938,88.06927551884299
1.0976976976976975,88.06458335292673
1.1015015015015015,88.06004213709225
1.1053053053053055,88.05565341195674
1.1091091091091092,88.05141871813747
1.1129129129129127,88.04733959625162
1.1167167167167167,88.04341758691648
1.1205205205205206,88.03965423074924
1.1243243243243242,88.03605106836714
1.1281281281281281,88.03260964038742
1.131931931931932,88.02933148742731
1.1357357357357356,88.02621815010404
1.1395395395395393,88.02327116903484
1.1433433433433433,88.02049208483695
1.1471471471471473,88.01788243812757
1.150950950950951,88.01544376952398
1.1547547547547548,88.01317761964337
1.1585585585585587,88.011085529103
1.1623623623623622,88.00916903852007
1.166166166166166,88.00742968851185
1.16996996996997,88.00586901969554
1.173773773773774,88.00448857268839
1.1775775775775776,88.00328988810762
1.1813813813813814,88.00227450657046
1.1851851851851851,88.00144396869415
1.188988988988989,88.00079981509592
1.1927927927927926,88.000343586393
1.1965965965965966,88.00007682320263
1.2004004004004005,88.00000384563738
1.2042042042042043,88.00042183004908
1.2080080080080078,88.00152264336369
1.2118118118118117,88.00329571848759
1.2156156156156157,88.00573048832725
1.2194194194194194,88.00881638578903
1.2232232232232232,88.01254284377934
1.2270270270270272,88.01689929520462
1.230830830830831,88.02187517297128
1.2346346346346346,88.0274599099857
1.2384384384384384,88.03364293915429
1.2422422422422421,88.04041369338348
1.246046046046046,88.04776160557968
1.2498498498498498,88.0556761086493
1.2536536536536538,88.06414663549874
1.2574574574574573,88.07316261903442
1.2612612612612613,88.08271349216272
1.265065065065065,88.0927886877901
1.268868868868869,88.10337763882293
1.2726726726726727,88.11446977816763
1.2764764764764764,88.12605453873063
1.2802802802802804,88.13812135341831
1.284084084084084,88.1506596551371
1.2878878878878879,88.1636588767934
1.2916916916916916,88.17710845129363
1.2954954954954956,88.19099781154421
1.2992992992992993,88.2053163904515
1.3031031031031033,88.22005362092195
1.3069069069069068,88.23519893586197
1.3107107107107105,88.25074176817797
1.3145145145145145,88.26667155077635
1.3183183183183182,88.28297771656352
1.3221221221221222,88.29964969844589
1.325925925925926,88.31667692932989
1.3297297297297297,88.33404884212189
1.3335335335335334,88.35175486972834
1.3373373373373374,88.36978444505561
1.3411411411411411,88.38812700101016
1.3449449449449449,88.40677197049835
1.3487487487487488,88.42570878642663
1.3525525525525526,88.44492688170139
1.3563563563563563,88.46441568922904
1.36016016016016,88.48416464191598
1.363963963963964,88.50416317266864
1.3677677677677678,88.52440071439344
1.3715715715715717,88.54486669999675
1.3753753753753755,88.56555056238501
1.379179179179179,88.58644173446463
1.382982982982983,88.60752964914201
1.3867867867867867,88.62880373932356
1.3905905905905906,88.6502534379157
1.3943943943943944,88.6718681778248
1.3981981981981983,88.69363739195734
1.4020020020020019,88.71555051321967
1.4058058058058058,88.73759697451824
1.4096096096096096,88.75976620875942
1.4134134134134133,88.78204764884966
1.4172172172172173,88.80443072769533
1.421021021021021,88.82690487820287
1.424824824824825,88.8494595332787
1.4286286286286285,88.8720841258292
1.4324324324324325,88.89476808876078
1.4362362362362362,88.91750085497988
1.4400400400400402,88.94027185739289
1.443843843843844,88.9630705289062
1.4476476476476476,88.98588630242625
1.4514514514514514,89.00870861085944
1.4552552552552551,89.03152688711221
1.459059059059059,89.0543305640909
1.4628628628628628,89.077109074702
1.4666666666666668,89.09985185185185
1.4704704704704705,89.1225483284469
1.4742742742742743,89.14518793739356
1.478078078078078,89.16776011159821
1.4818818818818817,89.1902542839673
1.4856856856856857,89.21265988740721
1.4894894894894894,89.23496635482437
1.4932932932932934,89.25716311912518
1.4970970970970972,89.27923961321605
1.500900900900901,89.30118527000339
1.5047047047047046,89.3229895223936
1.5085085085085086,89.34464180329311
1.5123123123123123,89.36613154560833
1.516116116116116,89.38744818224563
1.51991991991992,89.40858114611147
1.5237237237237236,89.42951987011224
1.5275275275275275,89.45025378715435
1.5313313313313313,89.47077233014421
1.5351351351351352,89.49106493198823
1.538938938938939,89.51112102559283
1.542742742742743,89.53093004386439
1.5465465465465464,89.55048141970936
1.5503503503503502,89.5697645860341
1.5541541541541541,89.58876897574508
1.5579579579579579,89.60748402174868
1.5617617617617618,89.62589915695128
1.5655655655655656,89.64400381425934
1.5693693693693695,89.66178742657924
1.573173173173173,89.67923942681742
1.5769769769769768,89.69634924788025
1.5807807807807808,89.71310632267415
1.5845845845845845,89.72950008410557
1.5883883883883885,89.74551996508087
1.5921921921921922,89.76115539850647
1.595995995995996,89.77639581728882
1.5997997997997997,89.79123065433427
1.6036036036036037,89.80564934254927
1.6074074074074074,89.81964131484023
1.6112112112112111,89.83319600411352
1.615015015015015,89.8463028432756
1.6188188188188186,89.85895126523286
1.6226226226226226,89.87113070289169
1.6264264264264263,89.88283058915853
1.6302302302302303,89.8940403569398
1.634034034034034,89.90474943914185
1.637837837837838,89.91494726867116
1.6416416416416417,89.9246232784341
1.6454454454454452,89.93376690133707
1.6492492492492492,89.94236757028652
1.653053053053053,89.95041471818882
1.656856856856857,89.95789777795041
1.6606606606606606,89.96480618247769
1.6644644644644646,89.97112936467705
1.6682682682682681,89.97685675745495
1.672072072072072,89.98197779371775
1.6758758758758758,89.98648190637188
1.6796796796796796,89.99035852832374
1.6834834834834835,89.99359709247975
1.6872872872872873,89.99618703174633
1.6910910910910912,89.99811777902988
1.6948948948948948,89.99937876723679
1.6986986986986987,89.99995942927349
1.7025025025025025,90.0
1.7063063063063064,90.0
1.7101101101101102,90.0
1.713913913913914,90.0
1.7177177177177176,90.0
1.7215215215215214,90.0
1.7253253253253253,90.0
1.729129129129129,90.0
1.732932932932933,90.0
1.7367367367367368,90.0
1.7405405405405405,90.0
1.7443443443443443,90.0
1.748148148148148,90.0
1.751951951951952,90.0
1.7557557557557557,90.0
1.7595595595595597,90.0
1.7633633633633634,90.0
1.7671671671671672,90.0
1.770970970970971,90.0
1.7747747747747749,90.0
1.7785785785785786,90.0
1.7823823823823823,90.0
1.7861861861861863,90.0
1.7899899899899898,90.0
1.7937937937937938,90.0
1.7975975975975975,90.0
1.8014014014014015,90.0
1.8052052052052052,90.0
1.8090090090090092,90.0
1.8128128128128127,90.0
1.8166166166166164,90.0
1.8204204204204204,90.0
1.8242242242242241,90.0
1.828028028028028,90.0
1.8318318318318318,90.0
1.8356356356356358,90.0
1.8394394394394393,90.0
1.8432432432432433,90.0
1.847047047047047,90.0
1.8508508508508508,90.0
1.8546546546546547,90.0
1.8584584584584585,90.0
1.8622622622622622,90.0
1.866066066066066,90.0
1.86986986986987,90.0
1.8736736736736737,90.0
1.8774774774774776,90.0
1.8812812812812814,90.0
1.8850850850850849,90.0
1.8888888888888888,90.0
1.8926926926926926,90.0
1.8964964964964965,90.0
1.9003003003003003,90.0
1.9041041041041042,90.0
1.907907907907908,90.0
1.9117117117117117,90.0
1.9155155155155155,90.0
1.9193193193193192,90.0
1.9231231231231232,90.0
1.926926926926927,90.0
1.9307307307307309,90.0
1.9345345345345344,90.0
1.9383383383383384,90.0
1.942142142142142,90.0
1.945945945945946,90.0
1.9497497497497498,90.0
1.9535535535535535,90.0
1.9573573573573575,90.0
1.961161161161161,90.0
1.964964964964965,90.0
1.9687687687687687,90.0
1.9725725725725727,90.0
1.9763763763763764,90.0
1.9801801801801802,90.0
1.983983983983984,90.0
1.9877877877877876,90.0
1.9915915915915916,90.0
1.9953953953953953,90.0
1.9991991991991993,90.0
2.003003003003003,90.0
2.006806806806807,90.0
2.0106106106106107,90.0
2.0144144144144143,90.0
2.0182182182182182,90.0
2.0220220220220217,90.0
2.0258258258258257,90.0
2.0296296296296297,90.0
2.0334334334334336,90.0
2.037237237237237,90.0
2.041041041041041,90.0
2.0448448448448446,90.0
2.048648648648648,90.0
2.052452452452452,90.0
2.056256256256256,90.0
2.06006006006006,90.0
2.063863863863864,90.0
2.067667667667668,90.0
2.0714714714714715,90.0
2.0752752752752754,90.0
2.079079079079079,90.0
2.082882882882883,90.0
2.086686686686687,90.0
2.090490490490491,90.0
2.0942942942942944,90.0
2.098098098098098,90.0
2.101901901901902,89.99885190509283
2.1057057057057054,89.98981533957893
2.1095095095095093,89.97212092589523
2.1133133133133133,89.94616384735734
2.1171171171171173,89.91233928728091
2.120920920920921,89.87104242898151
2.1247247247247247,89.8226684557748
2.1285285285285287,89.76761255097634
